,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
335,0.981875,17.51408,480.0,5,4,16,1,BrainInvaders2013a,BTTDA
336,0.9373438,19.0691,480.0,5,5,16,1,BrainInvaders2013a,BTTDA
337,0.979375,19.469782,480.0,5,6,16,1,BrainInvaders2013a,BTTDA
338,0.96140623,23.292248,480.0,5,7,16,1,BrainInvaders2013a,BTTDA
339,0.85515624,42.530785,480.0,6,0,16,1,BrainInvaders2013a,HODA
340,0.85546875,6.0122166,480.0,6,1,16,1,BrainInvaders2013a,HODA
341,0.8553125,2.1429288,480.0,6,2,16,1,BrainInvaders2013a,HODA
342,0.8653125,1.5575341,480.0,6,3,16,1,BrainInvaders2013a,HODA
343,0.85234374,1.6300058,480.0,6,4,16,1,BrainInvaders2013a,HODA
344,0.8695313,1.6022346,480.0,6,5,16,1,BrainInvaders2013a,HODA
345,0.801875,2.1114078,480.0,6,6,16,1,BrainInvaders2013a,HODA
346,0.82890624,2.6785882,480.0,6,7,16,1,BrainInvaders2013a,HODA
347,0.8540625,56.43135,480.0,6,0,16,1,BrainInvaders2013a,PARAFACDA
348,0.8265625,17.395264,480.0,6,1,16,1,BrainInvaders2013a,PARAFACDA
349,0.84125,17.40265,480.0,6,2,16,1,BrainInvaders2013a,PARAFACDA
350,0.85328126,20.619217,480.0,6,3,16,1,BrainInvaders2013a,PARAFACDA
351,0.8240625,18.104454,480.0,6,4,16,1,BrainInvaders2013a,PARAFACDA
352,0.8303125,19.504414,480.0,6,5,16,1,BrainInvaders2013a,PARAFACDA
353,0.7839062,17.43171,480.0,6,6,16,1,BrainInvaders2013a,PARAFACDA
354,0.7925,14.5638485,480.0,6,7,16,1,BrainInvaders2013a,PARAFACDA
355,0.85296875,64.84704,480.0,6,0,16,1,BrainInvaders2013a,BTTDA
356,0.8567188,13.2976675,480.0,6,1,16,1,BrainInvaders2013a,BTTDA
357,0.836875,18.333439,480.0,6,2,16,1,BrainInvaders2013a,BTTDA
358,0.85984373,21.525116,480.0,6,3,16,1,BrainInvaders2013a,BTTDA
359,0.8478125,19.173277,480.0,6,4,16,1,BrainInvaders2013a,BTTDA
360,0.83640623,19.923904,480.0,6,5,16,1,BrainInvaders2013a,BTTDA
361,0.80078125,17.253418,480.0,6,6,16,1,BrainInvaders2013a,BTTDA
362,0.8226563,15.385414,480.0,6,7,16,1,BrainInvaders2013a,BTTDA
363,0.9092187,39.26666,480.0,7,0,16,1,BrainInvaders2013a,HODA
364,0.979375,4.8326125,480.0,7,1,16,1,BrainInvaders2013a,HODA
365,0.9484375,4.4142823,480.0,7,2,16,1,BrainInvaders2013a,HODA
366,0.94578123,3.3046308,480.0,7,3,16,1,BrainInvaders2013a,HODA
367,0.93015623,5.9845896,480.0,7,4,16,1,BrainInvaders2013a,HODA
368,0.8890625,4.9618855,480.0,7,5,16,1,BrainInvaders2013a,HODA
369,0.87125,2.0779464,480.0,7,6,16,1,BrainInvaders2013a,HODA
370,0.9451563,1.7541256,480.0,7,7,16,1,BrainInvaders2013a,HODA
371,0.9479687,54.227875,480.0,7,0,16,1,BrainInvaders2013a,PARAFACDA
372,0.9867188,21.96914,480.0,7,1,16,1,BrainInvaders2013a,PARAFACDA
373,0.9675,19.778496,480.0,7,2,16,1,BrainInvaders2013a,PARAFACDA
374,0.96125,18.765299,480.0,7,3,16,1,BrainInvaders2013a,PARAFACDA
375,0.975,19.452522,480.0,7,4,16,1,BrainInvaders2013a,PARAFACDA
376,0.88703126,17.243093,480.0,7,5,16,1,BrainInvaders2013a,PARAFACDA
377,0.92078125,18.924658,480.0,7,6,16,1,BrainInvaders2013a,PARAFACDA
378,0.95734376,17.929754,480.0,7,7,16,1,BrainInvaders2013a,PARAFACDA
379,0.95,65.04459,480.0,7,0,16,1,BrainInvaders2013a,BTTDA
380,0.9890625,20.3068,480.0,7,1,16,1,BrainInvaders2013a,BTTDA
381,0.968125,18.549723,480.0,7,2,16,1,BrainInvaders2013a,BTTDA
382,0.950625,20.420235,480.0,7,3,16,1,BrainInvaders2013a,BTTDA
383,0.9767187,22.572092,480.0,7,4,16,1,BrainInvaders2013a,BTTDA
384,0.87875,17.509886,480.0,7,5,16,1,BrainInvaders2013a,BTTDA
385,0.91625,19.467113,480.0,7,6,16,1,BrainInvaders2013a,BTTDA
386,0.9571875,19.152687,480.0,7,7,16,1,BrainInvaders2013a,BTTDA
387,0.846875,34.603374,480.0,8,0,16,1,BrainInvaders2013a,HODA
388,0.9115625,49.11629,480.0,8,0,16,1,BrainInvaders2013a,PARAFACDA
389,0.935,58.93369,480.0,8,0,16,1,BrainInvaders2013a,BTTDA
390,0.86328125,22.097961,480.0,9,0,16,1,BrainInvaders2013a,HODA
391,0.91765624,47.18128,480.0,9,0,16,1,BrainInvaders2013a,PARAFACDA
392,0.924375,61.118217,480.0,9,0,16,1,BrainInvaders2013a,BTTDA
393,0.9296875,22.321295,480.0,10,0,16,1,BrainInvaders2013a,HODA
394,0.9378125,34.74392,480.0,10,0,16,1,BrainInvaders2013a,PARAFACDA
395,0.94671875,59.624386,480.0,10,0,16,1,BrainInvaders2013a,BTTDA
396,0.94421875,21.175705,480.0,11,0,16,1,BrainInvaders2013a,HODA
397,0.918125,41.495136,480.0,11,0,16,1,BrainInvaders2013a,PARAFACDA
398,0.94609374,45.848564,480.0,11,0,16,1,BrainInvaders2013a,BTTDA
399,0.83765626,14.663663,480.0,12,0,16,1,BrainInvaders2013a,HODA
400,0.8929688,37.899864,480.0,12,0,16,1,BrainInvaders2013a,PARAFACDA
401,0.9014062,52.918312,480.0,12,0,16,1,BrainInvaders2013a,BTTDA
402,0.7646875,18.801092,480.0,13,0,16,1,BrainInvaders2013a,HODA
403,0.79265624,47.224304,480.0,13,0,16,1,BrainInvaders2013a,PARAFACDA
404,0.76140624,65.26311,480.0,13,0,16,1,BrainInvaders2013a,BTTDA
405,0.9585937,18.527512,480.0,14,0,16,1,BrainInvaders2013a,HODA
406,0.9328125,42.11884,480.0,14,0,16,1,BrainInvaders2013a,PARAFACDA
407,0.970625,54.75343,480.0,14,0,16,1,BrainInvaders2013a,BTTDA
408,0.98046875,14.796864,480.0,15,0,16,1,BrainInvaders2013a,HODA
409,0.98328125,40.97916,480.0,15,0,16,1,BrainInvaders2013a,PARAFACDA
410,0.985,60.617233,480.0,15,0,16,1,BrainInvaders2013a,BTTDA
411,0.88375,39.462166,480.0,16,0,16,1,BrainInvaders2013a,HODA
412,0.91828126,54.675674,480.0,16,0,16,1,BrainInvaders2013a,PARAFACDA
413,0.91078126,67.668335,480.0,16,0,16,1,BrainInvaders2013a,BTTDA
414,0.81359375,39.011562,480.0,17,0,16,1,BrainInvaders2013a,HODA
415,0.8882812,55.106155,480.0,17,0,16,1,BrainInvaders2013a,PARAFACDA
416,0.90578127,58.72939,480.0,17,0,16,1,BrainInvaders2013a,BTTDA
417,0.99265623,39.871674,480.0,18,0,16,1,BrainInvaders2013a,HODA
418,0.99375,54.456486,480.0,18,0,16,1,BrainInvaders2013a,PARAFACDA
419,0.9951562,55.9484,480.0,18,0,16,1,BrainInvaders2013a,BTTDA
420,0.815,38.297543,480.0,19,0,16,1,BrainInvaders2013a,HODA
421,0.87,55.592403,480.0,19,0,16,1,BrainInvaders2013a,PARAFACDA
422,0.8965625,63.21714,480.0,19,0,16,1,BrainInvaders2013a,BTTDA
423,0.913125,41.670498,480.0,20,0,16,1,BrainInvaders2013a,HODA
424,0.9271875,60.758877,480.0,20,0,16,1,BrainInvaders2013a,PARAFACDA
425,0.9245312,61.528473,480.0,20,0,16,1,BrainInvaders2013a,BTTDA
426,0.960625,34.586704,480.0,21,0,16,1,BrainInvaders2013a,HODA
427,0.96015626,58.454086,480.0,21,0,16,1,BrainInvaders2013a,PARAFACDA
428,0.9690625,65.579865,480.0,21,0,16,1,BrainInvaders2013a,BTTDA
429,0.95203125,33.57557,480.0,22,0,16,1,BrainInvaders2013a,HODA
430,0.9482812,54.86343,480.0,22,0,16,1,BrainInvaders2013a,PARAFACDA
431,0.9571875,57.231853,480.0,22,0,16,1,BrainInvaders2013a,BTTDA
432,0.88640624,41.329056,480.0,23,0,16,1,BrainInvaders2013a,HODA
433,0.92578125,53.557587,480.0,23,0,16,1,BrainInvaders2013a,PARAFACDA
434,0.9326562,62.44982,480.0,23,0,16,1,BrainInvaders2013a,BTTDA
435,0.90171874,39.91577,480.0,24,0,16,1,BrainInvaders2013a,HODA
436,0.90984374,56.048367,480.0,24,0,16,1,BrainInvaders2013a,PARAFACDA
437,0.9171875,70.17763,480.0,24,0,16,1,BrainInvaders2013a,BTTDA
438,0.9366848,138.74522,1188.0,1,0,16,1,BrainInvaders2014a,HODA
439,0.94661164,103.31685,1188.0,1,0,16,1,BrainInvaders2014a,PARAFACDA
440,0.94485044,180.12582,1188.0,1,0,16,1,BrainInvaders2014a,BTTDA
441,0.8676291,127.03743,492.0,2,0,16,1,BrainInvaders2014a,HODA
442,0.8866302,99.94385,492.0,2,0,16,1,BrainInvaders2014a,PARAFACDA
443,0.8754752,173.72464,492.0,2,0,16,1,BrainInvaders2014a,BTTDA
444,0.78742224,141.8668,1752.0,3,0,16,1,BrainInvaders2014a,HODA
445,0.8546334,103.69993,1752.0,3,0,16,1,BrainInvaders2014a,PARAFACDA
446,0.8579738,178.13646,1752.0,3,0,16,1,BrainInvaders2014a,BTTDA
447,0.8762115,147.3057,768.0,4,0,16,1,BrainInvaders2014a,HODA
448,0.8870673,92.72738,768.0,4,0,16,1,BrainInvaders2014a,PARAFACDA
449,0.8672524,174.44455,768.0,4,0,16,1,BrainInvaders2014a,BTTDA
450,0.7100457,138.24686,744.0,5,0,16,1,BrainInvaders2014a,HODA
451,0.8088199,85.24636,744.0,5,0,16,1,BrainInvaders2014a,PARAFACDA
452,0.85112906,181.8368,744.0,5,0,16,1,BrainInvaders2014a,BTTDA
453,0.97374517,145.47,444.0,6,0,16,1,BrainInvaders2014a,HODA
454,0.98172456,72.50147,444.0,6,0,16,1,BrainInvaders2014a,PARAFACDA
455,0.9787001,177.41943,444.0,6,0,16,1,BrainInvaders2014a,BTTDA
456,0.85120946,136.23572,1356.0,7,0,16,1,BrainInvaders2014a,HODA
457,0.8899457,84.285675,1356.0,7,0,16,1,BrainInvaders2014a,PARAFACDA
458,0.89531446,177.45145,1356.0,7,0,16,1,BrainInvaders2014a,BTTDA
459,0.9533964,151.68494,504.0,8,0,16,1,BrainInvaders2014a,HODA
460,0.9713673,77.864876,504.0,8,0,16,1,BrainInvaders2014a,PARAFACDA
461,0.968146,174.16464,504.0,8,0,16,1,BrainInvaders2014a,BTTDA
462,0.77840793,147.7364,1284.0,9,0,16,1,BrainInvaders2014a,HODA
463,0.8076686,90.73612,1284.0,9,0,16,1,BrainInvaders2014a,PARAFACDA
464,0.83396983,176.68228,1284.0,9,0,16,1,BrainInvaders2014a,BTTDA
465,0.91818184,141.95564,660.0,10,0,16,1,BrainInvaders2014a,HODA
466,0.92735535,82.60113,660.0,10,0,16,1,BrainInvaders2014a,PARAFACDA
467,0.9309917,173.956,660.0,10,0,16,1,BrainInvaders2014a,BTTDA
468,0.8427778,133.063,720.0,11,0,16,1,BrainInvaders2014a,HODA
469,0.8629861,102.623055,720.0,11,0,16,1,BrainInvaders2014a,PARAFACDA
470,0.8564583,176.23637,720.0,11,0,16,1,BrainInvaders2014a,BTTDA
471,0.8201634,149.13667,972.0,12,0,16,1,BrainInvaders2014a,HODA
472,0.8163218,102.37229,972.0,12,0,16,1,BrainInvaders2014a,PARAFACDA
473,0.83287156,176.00851,972.0,12,0,16,1,BrainInvaders2014a,BTTDA
474,0.9184182,149.45178,492.0,13,0,16,1,BrainInvaders2014a,HODA
475,0.9371144,92.03153,492.0,13,0,16,1,BrainInvaders2014a,PARAFACDA
476,0.938325,176.04164,492.0,13,0,16,1,BrainInvaders2014a,BTTDA
477,0.9290709,155.25017,588.0,14,0,16,1,BrainInvaders2014a,HODA
478,0.9455102,99.499626,588.0,14,0,16,1,BrainInvaders2014a,PARAFACDA
479,0.9443985,173.2638,588.0,14,0,16,1,BrainInvaders2014a,BTTDA
480,0.922286,144.98975,924.0,15,0,16,1,BrainInvaders2014a,HODA
481,0.928584,89.821075,924.0,15,0,16,1,BrainInvaders2014a,PARAFACDA
482,0.9310809,173.6878,924.0,15,0,16,1,BrainInvaders2014a,BTTDA
483,0.90452594,148.01793,708.0,16,0,16,1,BrainInvaders2014a,HODA
484,0.9508229,95.553925,708.0,16,0,16,1,BrainInvaders2014a,PARAFACDA
485,0.9411754,173.19736,708.0,16,0,16,1,BrainInvaders2014a,BTTDA
486,0.83531743,149.99509,1056.0,17,0,16,1,BrainInvaders2014a,HODA
487,0.8729969,88.433914,1056.0,17,0,16,1,BrainInvaders2014a,PARAFACDA
488,0.8774576,178.24208,1056.0,17,0,16,1,BrainInvaders2014a,BTTDA
489,0.8160176,149.90584,984.0,18,0,16,1,BrainInvaders2014a,HODA
490,0.847964,91.65665,984.0,18,0,16,1,BrainInvaders2014a,PARAFACDA
491,0.85262036,175.8074,984.0,18,0,16,1,BrainInvaders2014a,BTTDA
492,0.8904239,144.57516,972.0,19,0,16,1,BrainInvaders2014a,HODA
493,0.9300365,103.3059,972.0,19,0,16,1,BrainInvaders2014a,PARAFACDA
494,0.9314265,177.53311,972.0,19,0,16,1,BrainInvaders2014a,BTTDA
495,0.9366803,134.2527,648.0,20,0,16,1,BrainInvaders2014a,HODA
496,0.95709074,90.30196,648.0,20,0,16,1,BrainInvaders2014a,PARAFACDA
497,0.9613075,175.60172,648.0,20,0,16,1,BrainInvaders2014a,BTTDA
498,0.8207929,137.85336,984.0,21,0,16,1,BrainInvaders2014a,HODA
499,0.85759306,89.00194,984.0,21,0,16,1,BrainInvaders2014a,PARAFACDA
500,0.86869574,172.85924,984.0,21,0,16,1,BrainInvaders2014a,BTTDA
501,0.917,149.05736,600.0,22,0,16,1,BrainInvaders2014a,HODA
502,0.9418,95.69611,600.0,22,0,16,1,BrainInvaders2014a,PARAFACDA
503,0.9344,176.20894,600.0,22,0,16,1,BrainInvaders2014a,BTTDA
504,0.97083175,143.93266,804.0,23,0,16,1,BrainInvaders2014a,HODA
505,0.97417825,109.04409,804.0,23,0,16,1,BrainInvaders2014a,PARAFACDA
506,0.9749755,174.1641,804.0,23,0,16,1,BrainInvaders2014a,BTTDA
507,0.8988889,136.05457,540.0,24,0,16,1,BrainInvaders2014a,HODA
508,0.89469135,87.287094,540.0,24,0,16,1,BrainInvaders2014a,PARAFACDA
509,0.9222222,175.27449,540.0,24,0,16,1,BrainInvaders2014a,BTTDA
510,0.9087,146.91405,600.0,25,0,16,1,BrainInvaders2014a,HODA
511,0.9489,83.597435,600.0,25,0,16,1,BrainInvaders2014a,PARAFACDA
512,0.9499,172.37784,600.0,25,0,16,1,BrainInvaders2014a,BTTDA
513,0.98408717,145.35046,996.0,26,0,16,1,BrainInvaders2014a,HODA
514,0.9869768,78.58061,996.0,26,0,16,1,BrainInvaders2014a,PARAFACDA
515,0.98790777,175.9684,996.0,26,0,16,1,BrainInvaders2014a,BTTDA
516,0.8908097,19.01051,864.0,27,0,16,1,BrainInvaders2014a,HODA
517,0.93761975,35.57891,864.0,27,0,16,1,BrainInvaders2014a,PARAFACDA
518,0.94168204,172.24672,864.0,27,0,16,1,BrainInvaders2014a,BTTDA
519,0.9059432,136.12885,624.0,28,0,16,1,BrainInvaders2014a,HODA
520,0.932207,31.624819,624.0,28,0,16,1,BrainInvaders2014a,PARAFACDA
521,0.9213141,169.36102,624.0,28,0,16,1,BrainInvaders2014a,BTTDA
522,0.7809641,136.69939,1380.0,29,0,16,1,BrainInvaders2014a,HODA
523,0.8287902,31.65741,1380.0,29,0,16,1,BrainInvaders2014a,PARAFACDA
524,0.8287713,173.44199,1380.0,29,0,16,1,BrainInvaders2014a,BTTDA
525,0.9743683,137.0303,744.0,30,0,16,1,BrainInvaders2014a,HODA
526,0.98494357,30.895433,744.0,30,0,16,1,BrainInvaders2014a,PARAFACDA
527,0.98720163,169.24503,744.0,30,0,16,1,BrainInvaders2014a,BTTDA
528,0.8389661,158.09845,1308.0,31,0,16,1,BrainInvaders2014a,HODA
529,0.89366335,109.008026,1308.0,31,0,16,1,BrainInvaders2014a,PARAFACDA
530,0.9025317,177.39545,1308.0,31,0,16,1,BrainInvaders2014a,BTTDA
531,0.99696106,144.11548,792.0,32,0,16,1,BrainInvaders2014a,HODA
532,0.996169,93.04105,792.0,32,0,16,1,BrainInvaders2014a,PARAFACDA
533,0.99696106,173.4487,792.0,32,0,16,1,BrainInvaders2014a,BTTDA
534,0.778135,143.19952,1092.0,33,0,16,1,BrainInvaders2014a,HODA
535,0.81415373,111.757,1092.0,33,0,16,1,BrainInvaders2014a,PARAFACDA
536,0.8256163,184.10771,1092.0,33,0,16,1,BrainInvaders2014a,BTTDA
537,0.77598,146.87485,897.0,34,0,16,1,BrainInvaders2014a,HODA
538,0.77855986,84.216385,897.0,34,0,16,1,BrainInvaders2014a,PARAFACDA
539,0.77467203,177.98515,897.0,34,0,16,1,BrainInvaders2014a,BTTDA
540,0.77000475,145.52954,876.0,35,0,16,1,BrainInvaders2014a,HODA
541,0.86892456,96.10284,876.0,35,0,16,1,BrainInvaders2014a,PARAFACDA
542,0.8668635,176.82709,876.0,35,0,16,1,BrainInvaders2014a,BTTDA
543,0.6857476,145.38007,768.0,36,0,16,1,BrainInvaders2014a,HODA
544,0.7809856,88.60543,768.0,36,0,16,1,BrainInvaders2014a,PARAFACDA
545,0.78985095,176.20135,768.0,36,0,16,1,BrainInvaders2014a,BTTDA
546,0.8475101,140.45149,888.0,37,0,16,1,BrainInvaders2014a,HODA
547,0.8393616,102.799805,888.0,37,0,16,1,BrainInvaders2014a,PARAFACDA
548,0.84192294,174.27992,888.0,37,0,16,1,BrainInvaders2014a,BTTDA
549,0.8297524,151.39236,972.0,38,0,16,1,BrainInvaders2014a,HODA
550,0.8732744,98.21583,972.0,38,0,16,1,BrainInvaders2014a,PARAFACDA
551,0.8875935,176.77727,972.0,38,0,16,1,BrainInvaders2014a,BTTDA
552,0.8796335,144.54951,828.0,39,0,16,1,BrainInvaders2014a,HODA
553,0.9269343,105.339554,828.0,39,0,16,1,BrainInvaders2014a,PARAFACDA
554,0.93241507,175.67143,828.0,39,0,16,1,BrainInvaders2014a,BTTDA
555,0.89409935,144.56651,672.0,40,0,16,1,BrainInvaders2014a,HODA
556,0.8956098,102.45024,672.0,40,0,16,1,BrainInvaders2014a,PARAFACDA
557,0.88744,173.14629,672.0,40,0,16,1,BrainInvaders2014a,BTTDA
558,0.73061985,144.24666,972.0,41,0,16,1,BrainInvaders2014a,HODA
559,0.78597784,120.48879,972.0,41,0,16,1,BrainInvaders2014a,PARAFACDA
560,0.81194234,179.43785,972.0,41,0,16,1,BrainInvaders2014a,BTTDA
561,0.77860194,148.02313,576.0,42,0,16,1,BrainInvaders2014a,HODA
562,0.80333334,85.34279,576.0,42,0,16,1,BrainInvaders2014a,PARAFACDA
563,0.8267105,173.55171,576.0,42,0,16,1,BrainInvaders2014a,BTTDA
564,0.9021195,140.8662,612.0,43,0,16,1,BrainInvaders2014a,HODA
565,0.9253828,79.07707,612.0,43,0,16,1,BrainInvaders2014a,PARAFACDA
566,0.9203408,173.47797,612.0,43,0,16,1,BrainInvaders2014a,BTTDA
567,0.82869995,138.89996,708.0,44,0,16,1,BrainInvaders2014a,HODA
568,0.8605533,71.459816,708.0,44,0,16,1,BrainInvaders2014a,PARAFACDA
569,0.86709654,175.85884,708.0,44,0,16,1,BrainInvaders2014a,BTTDA
570,0.7607247,144.61884,1236.0,45,0,16,1,BrainInvaders2014a,HODA
571,0.8321646,99.62547,1236.0,45,0,16,1,BrainInvaders2014a,PARAFACDA
572,0.83288795,179.66699,1236.0,45,0,16,1,BrainInvaders2014a,BTTDA
573,0.8317515,146.03375,1224.0,46,0,16,1,BrainInvaders2014a,HODA
574,0.8538642,103.791306,1224.0,46,0,16,1,BrainInvaders2014a,PARAFACDA
575,0.8589712,181.42322,1224.0,46,0,16,1,BrainInvaders2014a,BTTDA
576,0.79543704,148.17337,1188.0,47,0,16,1,BrainInvaders2014a,HODA
577,0.85158765,84.85211,1188.0,47,0,16,1,BrainInvaders2014a,PARAFACDA
578,0.8506164,181.08559,1188.0,47,0,16,1,BrainInvaders2014a,BTTDA
579,0.67156243,151.3402,1188.0,48,0,16,1,BrainInvaders2014a,HODA
580,0.7674527,128.79062,1188.0,48,0,16,1,BrainInvaders2014a,PARAFACDA
581,0.79099715,183.77386,1188.0,48,0,16,1,BrainInvaders2014a,BTTDA
582,0.84795725,149.47566,1392.0,49,0,16,1,BrainInvaders2014a,HODA
583,0.8629565,97.44803,1392.0,49,0,16,1,BrainInvaders2014a,PARAFACDA
584,0.88340694,178.74384,1392.0,49,0,16,1,BrainInvaders2014a,BTTDA
585,0.8812667,150.07735,1332.0,50,0,16,1,BrainInvaders2014a,HODA
586,0.91633224,98.32007,1332.0,50,0,16,1,BrainInvaders2014a,PARAFACDA
587,0.919186,176.15033,1332.0,50,0,16,1,BrainInvaders2014a,BTTDA
588,0.83655053,116.482185,1524.0,51,0,16,1,BrainInvaders2014a,HODA
589,0.88538986,78.46046,1524.0,51,0,16,1,BrainInvaders2014a,PARAFACDA
590,0.8758274,187.87856,1524.0,51,0,16,1,BrainInvaders2014a,BTTDA
591,0.49629796,119.53536,861.0,52,0,16,1,BrainInvaders2014a,HODA
592,0.50756174,74.7076,861.0,52,0,16,1,BrainInvaders2014a,PARAFACDA
593,0.5177535,178.15593,861.0,52,0,16,1,BrainInvaders2014a,BTTDA
594,0.7647038,59.525715,1572.0,53,0,16,1,BrainInvaders2014a,HODA
595,0.77136546,79.18943,1572.0,53,0,16,1,BrainInvaders2014a,PARAFACDA
596,0.7742034,178.5664,1572.0,53,0,16,1,BrainInvaders2014a,BTTDA
597,0.8048688,70.04879,984.0,54,0,16,1,BrainInvaders2014a,HODA
598,0.88034576,71.023994,984.0,54,0,16,1,BrainInvaders2014a,PARAFACDA
599,0.8904564,174.0852,984.0,54,0,16,1,BrainInvaders2014a,BTTDA
600,0.96938914,70.732185,1296.0,55,0,16,1,BrainInvaders2014a,HODA
601,0.97180086,65.58552,1296.0,55,0,16,1,BrainInvaders2014a,PARAFACDA
602,0.96938914,174.9329,1296.0,55,0,16,1,BrainInvaders2014a,BTTDA
603,0.9063964,34.10547,1272.0,56,0,16,1,BrainInvaders2014a,HODA
604,0.89765614,82.555046,1272.0,56,0,16,1,BrainInvaders2014a,PARAFACDA
605,0.90962094,175.51855,1272.0,56,0,16,1,BrainInvaders2014a,BTTDA
606,0.87949485,55.75715,1454.0,57,0,16,1,BrainInvaders2014a,HODA
607,0.92967165,53.87041,1454.0,57,0,16,1,BrainInvaders2014a,PARAFACDA
608,0.92417526,118.15775,1454.0,57,0,16,1,BrainInvaders2014a,BTTDA
609,0.865,57.750744,720.0,58,0,16,1,BrainInvaders2014a,HODA
610,0.9099305,65.102264,720.0,58,0,16,1,BrainInvaders2014a,PARAFACDA
611,0.8932639,177.97287,720.0,58,0,16,1,BrainInvaders2014a,BTTDA
612,0.942979,59.395878,684.0,59,0,16,1,BrainInvaders2014a,HODA
613,0.94843286,74.79923,684.0,59,0,16,1,BrainInvaders2014a,PARAFACDA
614,0.94272244,174.6931,684.0,59,0,16,1,BrainInvaders2014a,BTTDA
615,0.9371493,72.82949,792.0,60,0,16,1,BrainInvaders2014a,HODA
616,0.9520224,59.97254,792.0,60,0,16,1,BrainInvaders2014a,PARAFACDA
617,0.9534361,174.59666,792.0,60,0,16,1,BrainInvaders2014a,BTTDA
618,0.7720845,56.000027,1368.0,61,0,16,1,BrainInvaders2014a,HODA
619,0.7825782,64.94677,1368.0,61,0,16,1,BrainInvaders2014a,PARAFACDA
620,0.80344605,178.76659,1368.0,61,0,16,1,BrainInvaders2014a,BTTDA
621,0.5299733,63.491455,1367.0,62,0,16,1,BrainInvaders2014a,HODA
622,0.5332219,79.230896,1367.0,62,0,16,1,BrainInvaders2014a,PARAFACDA
623,0.56327784,176.40727,1367.0,62,0,16,1,BrainInvaders2014a,BTTDA
624,0.52795917,64.70635,420.0,63,0,16,1,BrainInvaders2014a,HODA
625,0.6689796,67.24134,420.0,63,0,16,1,BrainInvaders2014a,PARAFACDA
626,0.6634694,168.03728,420.0,63,0,16,1,BrainInvaders2014a,BTTDA
627,0.7764098,40.305073,1788.0,64,0,16,1,BrainInvaders2014a,HODA
628,0.8215398,74.99546,1788.0,64,0,16,1,BrainInvaders2014a,PARAFACDA
629,0.8169137,181.5619,1788.0,64,0,16,1,BrainInvaders2014a,BTTDA
630,0.91375,56.90297,240.0,1,0,32,1,BrainInvaders2014b,HODA
631,0.9625,58.672188,240.0,1,0,32,1,BrainInvaders2014b,PARAFACDA
632,0.981875,111.798805,240.0,1,0,32,1,BrainInvaders2014b,BTTDA
633,0.96031743,83.08913,252.0,2,0,32,1,BrainInvaders2014b,HODA
634,0.960582,77.27219,252.0,2,0,32,1,BrainInvaders2014b,PARAFACDA
635,0.95496035,113.421936,252.0,2,0,32,1,BrainInvaders2014b,BTTDA
636,0.8049275,89.26834,276.0,3,0,32,1,BrainInvaders2014b,HODA
637,0.92289853,40.095497,276.0,3,0,32,1,BrainInvaders2014b,PARAFACDA
638,0.9225604,122.08353,276.0,3,0,32,1,BrainInvaders2014b,BTTDA
639,0.72583014,69.55188,444.0,4,0,32,1,BrainInvaders2014b,HODA
640,0.8218533,86.90785,444.0,4,0,32,1,BrainInvaders2014b,PARAFACDA
641,0.86173743,114.44063,444.0,4,0,32,1,BrainInvaders2014b,BTTDA
642,0.9037067,80.12413,336.0,5,0,32,1,BrainInvaders2014b,HODA
643,0.86636907,69.20239,336.0,5,0,32,1,BrainInvaders2014b,PARAFACDA
644,0.89136904,120.01008,336.0,5,0,32,1,BrainInvaders2014b,BTTDA
645,0.9635913,64.57615,216.0,6,0,32,1,BrainInvaders2014b,HODA
646,0.98948413,77.26555,216.0,6,0,32,1,BrainInvaders2014b,PARAFACDA
647,0.98650795,121.599884,216.0,6,0,32,1,BrainInvaders2014b,BTTDA
648,0.87946427,97.27827,192.0,7,0,32,1,BrainInvaders2014b,HODA
649,0.9224702,64.124115,192.0,7,0,32,1,BrainInvaders2014b,PARAFACDA
650,0.93883926,122.224556,192.0,7,0,32,1,BrainInvaders2014b,BTTDA
651,0.9792857,73.989746,168.0,8,0,32,1,BrainInvaders2014b,HODA
652,0.96809524,61.409924,168.0,8,0,32,1,BrainInvaders2014b,PARAFACDA
653,0.99523807,110.73005,168.0,8,0,32,1,BrainInvaders2014b,BTTDA
654,0.94083333,77.053925,144.0,9,0,32,1,BrainInvaders2014b,HODA
655,0.8958333,53.115116,144.0,9,0,32,1,BrainInvaders2014b,PARAFACDA
656,0.9125,118.93141,144.0,9,0,32,1,BrainInvaders2014b,BTTDA
657,0.88546294,87.628365,288.0,10,0,32,1,BrainInvaders2014b,HODA
658,0.8662963,90.155655,288.0,10,0,32,1,BrainInvaders2014b,PARAFACDA
659,0.8837963,119.02115,288.0,10,0,32,1,BrainInvaders2014b,BTTDA
660,0.94494045,68.07017,216.0,11,0,32,1,BrainInvaders2014b,HODA
661,0.8984127,41.017136,216.0,11,0,32,1,BrainInvaders2014b,PARAFACDA
662,0.94107145,111.871056,216.0,11,0,32,1,BrainInvaders2014b,BTTDA
663,0.70535713,89.73309,192.0,12,0,32,1,BrainInvaders2014b,HODA
664,0.83169645,108.12136,192.0,12,0,32,1,BrainInvaders2014b,PARAFACDA
665,0.86815476,116.08847,192.0,12,0,32,1,BrainInvaders2014b,BTTDA
666,0.929375,91.48546,240.0,13,0,32,1,BrainInvaders2014b,HODA
